id_cliente,tipo_contacto,mes,dia_semana,contactos_campana,dias_desde_contacto_previo,contactos_previos,resultado_previo,variacion_empleo,indice_precios,confianza_consumidor,euribor_3m,numero_empleados,acepta_deposito,edad,ocupacion,estado_civil,educacion,incumplimiento_credito,credito_vivienda,prestamo_personal
CLI006935,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,Sí,42,services,divorced,high.school,No,Sí,Sí
CLI006937,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,No,52,blue-collar,married,basic.4y,No,No,No
CLI006938,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No,40,blue-collar,married,basic.9y,No,Sí,No
CLI006939,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,Sí,24,blue-collar,single,basic.9y,No,Sí,No
CLI006940,telephone,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,33,admin.,divorced,university.degree,No,Desconocido,Desconocido
CLI006941,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,No,47,services,married,high.school,No,Sí,No
CLI006942,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,35,admin.,single,university.degree,No,No,No
CLI006943,cellular,apr,wed,3,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No,49,admin.,married,Desconocido,No,Sí,Sí
CLI006944,cellular,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,Sí,34,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI006945,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No,25,technician,single,professional.course,No,Sí,No
CLI006946,cellular,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No,30,blue-collar,married,basic.6y,Desconocido,Sí,No
CLI006947,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,No,38,entrepreneur,married,professional.course,No,No,Sí
CLI006948,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,No,32,technician,married,professional.course,No,Sí,No
CLI006949,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,34,services,married,high.school,No,No,No
CLI006950,cellular,mar,thu,4,999,1,failure,-1.8,93.369,-34.8,0.65,5008.7,No,27,technician,single,university.degree,No,Sí,No
CLI006951,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,No,32,blue-collar,married,basic.9y,No,Sí,No
CLI006952,telephone,nov,fri,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,No,26,blue-collar,single,high.school,No,No,No
CLI006953,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,33,blue-collar,married,basic.4y,No,No,No
CLI006954,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,35,admin.,single,university.degree,No,No,Sí
CLI006955,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,No,41,blue-collar,married,Desconocido,No,No,Sí
CLI006956,cellular,aug,thu,13,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,No,41,admin.,married,university.degree,No,No,No
CLI006957,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No,32,admin.,married,university.degree,No,Sí,No
CLI006958,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No,44,admin.,single,university.degree,No,Sí,No
CLI006959,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,31,services,married,high.school,No,No,No
CLI006960,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,No,44,admin.,single,high.school,No,Sí,No
CLI006961,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,36,management,married,university.degree,Desconocido,No,No
CLI006962,cellular,may,mon,8,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,No,39,self-employed,married,high.school,No,No,No
CLI006963,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,28,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI006964,cellular,apr,wed,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Sí,52,blue-collar,married,basic.4y,No,Sí,No
CLI006965,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,43,blue-collar,married,basic.6y,Desconocido,No,No
CLI006966,cellular,may,tue,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,No,57,retired,divorced,basic.9y,No,Sí,No
CLI006967,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,31,entrepreneur,married,university.degree,Desconocido,Sí,No
CLI006968,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,39,admin.,divorced,high.school,No,Sí,No
CLI006969,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,51,housemaid,divorced,high.school,Desconocido,No,No
CLI006970,telephone,may,tue,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,43,admin.,married,high.school,No,Sí,No
CLI006971,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No,32,technician,married,professional.course,No,Sí,No
CLI006972,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,46,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI006973,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,44,blue-collar,married,basic.9y,Desconocido,No,No
CLI006974,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,33,blue-collar,single,basic.9y,Desconocido,Desconocido,Desconocido
CLI006975,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,No,30,Desconocido,married,university.degree,No,Sí,No
CLI006976,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,No,33,technician,divorced,professional.course,No,Sí,Sí
CLI006977,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,35,technician,married,university.degree,Desconocido,No,No
CLI006978,cellular,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No,29,self-employed,single,university.degree,No,Sí,Sí
CLI006979,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,No,35,technician,single,professional.course,No,Sí,No
CLI006980,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,No,41,technician,married,high.school,No,Sí,No
CLI006981,telephone,jun,fri,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No,52,retired,married,university.degree,No,Sí,No
CLI006982,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No,58,blue-collar,divorced,basic.4y,No,Sí,No
CLI006983,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No,34,blue-collar,married,high.school,No,Sí,No
CLI006984,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,41,services,divorced,high.school,No,Sí,No
CLI006985,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,No,43,admin.,single,high.school,No,No,No
CLI006986,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,No,34,admin.,married,university.degree,No,No,Sí
CLI006987,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,30,admin.,single,high.school,No,,No
CLI006988,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,No,54,admin.,divorced,university.degree,No,No,No
CLI006989,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,48,management,married,university.degree,Desconocido,Sí,No
CLI006990,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,No,25,admin.,single,university.degree,No,Desconocido,Desconocido
CLI006991,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,25,services,married,high.school,No,Sí,No
CLI006992,cellular,jul,wed,13,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,59,technician,divorced,basic.9y,No,Sí,
CLI006993,cellular,may,mon,4,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,No,66,management,married,university.degree,No,No,No
CLI006994,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,42,technician,divorced,high.school,No,,No
CLI006995,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,No,34,services,married,professional.course,No,Sí,Sí
CLI006996,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,42,blue-collar,married,basic.6y,No,No,No
CLI006997,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,35,blue-collar,single,Desconocido,No,No,No
CLI006998,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,39,housemaid,married,,No,No,No
CLI006999,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No,47,technician,divorced,professional.course,No,Sí,No
CLI007000,cellular,may,wed,3,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,Sí,56,technician,married,basic.4y,No,No,No
CLI007001,cellular,may,fri,3,999,0,nonexistent,-1.8,93.876,-40.0,0.699,5008.7,Sí,32,services,single,university.degree,No,No,Sí
CLI007002,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,55,technician,married,university.degree,Desconocido,Sí,No
CLI007003,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,35,admin.,single,basic.6y,No,Sí,No
CLI007004,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,43,management,divorced,university.degree,No,Sí,No
CLI007005,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No,49,admin.,divorced,university.degree,No,No,No
CLI007006,cellular,mar,tue,3,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,Sí,46,admin.,married,university.degree,No,No,No
CLI007007,cellular,jul,wed,1,13,1,success,-2.9,92.469,-33.6,1.085,5076.2,No,51,retired,married,basic.4y,No,No,No
CLI007008,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,49,housemaid,married,basic.9y,Desconocido,No,No
CLI007009,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Sí,33,admin.,single,university.degree,No,Sí,No
CLI007010,cellular,oct,mon,1,3,1,success,-1.1,94.601,-49.5,0.977,4963.6,Sí,65,retired,married,basic.4y,No,Sí,Sí
CLI007011,cellular,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,43,services,divorced,Desconocido,Desconocido,Sí,Sí
CLI007012,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,37,unemployed,married,,Desconocido,No,No
CLI007013,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,41,admin.,single,university.degree,Desconocido,Sí,No
CLI007014,cellular,jul,mon,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,48,admin.,single,university.degree,No,Sí,Sí
CLI007015,cellular,may,thu,10,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,29,services,single,high.school,No,Sí,Sí
CLI007016,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No,38,housemaid,married,basic.6y,No,Sí,No
CLI007017,cellular,nov,fri,7,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No,36,self-employed,married,basic.9y,No,,Sí
CLI007018,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,38,technician,divorced,professional.course,No,Sí,No
CLI007019,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No,35,management,married,university.degree,No,No,No
CLI007020,cellular,apr,thu,1,999,2,failure,-1.8,93.075,-47.1,1.483,5099.1,No,41,blue-collar,married,basic.4y,Desconocido,Sí,Sí
CLI007021,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,Sí,27,services,married,high.school,Desconocido,No,No
CLI007022,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No,50,blue-collar,married,basic.4y,No,Sí,
CLI007023,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,48,entrepreneur,divorced,basic.4y,No,No,No
CLI007024,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,45,technician,married,high.school,No,Sí,No
CLI007025,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,54,self-employed,married,,No,Sí,No
CLI007026,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,47,admin.,divorced,university.degree,No,Sí,No
CLI007027,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,56,admin.,divorced,Desconocido,Desconocido,Sí,No
CLI007028,cellular,aug,fri,3,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,No,34,technician,married,university.degree,No,Sí,No
CLI007029,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,41,admin.,single,Desconocido,Desconocido,Sí,No
CLI007030,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,31,technician,married,high.school,No,No,No
CLI007031,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,43,management,married,professional.course,No,Sí,No
CLI007032,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,No,37,technician,married,professional.course,No,No,No
CLI007033,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No,45,blue-collar,married,professional.course,No,Sí,No
CLI007034,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No,30,services,single,high.school,No,No,No
CLI007035,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,43,housemaid,married,basic.4y,Desconocido,No,No
CLI007036,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,29,services,married,basic.9y,No,Sí,Sí
CLI007037,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,46,services,married,professional.course,No,No,No
CLI007038,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,No,58,housemaid,married,basic.4y,No,No,No
CLI007039,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,29,self-employed,married,university.degree,No,No,No
CLI007040,telephone,jun,fri,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No,27,blue-collar,married,basic.6y,Desconocido,Sí,No
CLI007041,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Sí,40,services,single,high.school,No,No,No
CLI007042,cellular,sep,thu,1,999,1,failure,-1.1,94.199,-37.5,0.884,4963.6,Sí,55,management,divorced,university.degree,No,,No
CLI007043,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No,35,admin.,married,university.degree,No,No,No
CLI007044,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,59,blue-collar,married,basic.9y,Desconocido,,No
CLI007045,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No,24,blue-collar,married,basic.9y,No,No,No
CLI007046,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No,28,blue-collar,single,Desconocido,No,No,No
CLI007047,telephone,may,fri,10,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1,No,26,entrepreneur,married,professional.course,No,No,No
CLI007048,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,25,services,divorced,high.school,No,No,No
CLI007049,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,35,blue-collar,married,high.school,No,No,Sí
CLI007050,cellular,nov,wed,3,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,No,30,services,married,professional.course,No,Sí,No
CLI007051,cellular,aug,thu,17,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,No,35,technician,single,university.degree,No,No,No
CLI007052,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,26,blue-collar,single,basic.9y,No,No,No
CLI007053,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,28,admin.,married,high.school,No,No,Sí
CLI007054,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,No,36,services,divorced,basic.9y,No,No,No
CLI007055,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,No,31,services,married,high.school,No,Sí,
CLI007056,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,No,35,services,married,high.school,No,No,No
CLI007057,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,43,entrepreneur,married,high.school,Desconocido,Sí,No
CLI007058,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,Sí,44,services,divorced,high.school,No,No,No
CLI007059,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,35,services,married,high.school,No,No,No
CLI007060,telephone,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,42,technician,married,university.degree,No,No,No
CLI007061,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,44,blue-collar,married,basic.9y,No,No,No
CLI007063,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No,47,technician,married,professional.course,No,No,No
CLI007064,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,30,admin.,divorced,high.school,No,Sí,No
CLI007065,telephone,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,43,management,married,university.degree,No,No,No
CLI007066,cellular,apr,tue,1,5,2,success,-1.8,93.749,-34.6,0.638,5008.7,Sí,46,technician,married,professional.course,No,No,Sí
CLI007067,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,No,35,blue-collar,married,basic.9y,Desconocido,No,No
CLI007068,cellular,mar,wed,1,999,0,nonexistent,-1.8,93.369,-34.8,0.634,5008.7,Sí,56,unemployed,divorced,basic.4y,No,No,No
CLI007069,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,31,services,married,high.school,No,Sí,No
CLI007070,telephone,oct,mon,3,999,1,failure,-3.4,92.431,-26.9,0.739,5017.5,No,65,retired,married,Desconocido,No,Desconocido,Desconocido
CLI007071,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,35,services,married,high.school,No,No,No
CLI007072,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,33,services,married,high.school,No,No,No
CLI007073,cellular,nov,wed,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,Sí,29,admin.,single,university.degree,No,No,Sí
CLI007074,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,49,management,married,university.degree,Desconocido,No,Sí
CLI007075,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,40,management,married,university.degree,Desconocido,No,No
CLI007076,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No,40,admin.,married,professional.course,No,Sí,Sí
CLI007077,telephone,jun,mon,8,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No,47,services,married,high.school,No,No,No
CLI007078,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,27,admin.,married,university.degree,No,No,No
CLI007079,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No,30,services,married,high.school,Desconocido,No,Sí
CLI007080,telephone,sep,mon,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,No,54,technician,married,professional.course,No,Sí,No
CLI007081,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,41,blue-collar,single,basic.6y,Desconocido,No,No
CLI007082,cellular,jul,mon,11,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No,27,technician,single,high.school,No,Sí,No
CLI007083,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,57,admin.,married,university.degree,No,No,Sí
CLI007084,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,No,43,blue-collar,single,basic.4y,No,Sí,No
CLI007085,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,32,admin.,single,university.degree,No,Sí,Sí
CLI007086,telephone,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,No,52,technician,married,professional.course,No,Sí,Sí
CLI007087,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,No,47,management,married,high.school,No,Desconocido,Desconocido
CLI007088,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,41,services,married,high.school,No,No,No
CLI007089,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,49,housemaid,married,basic.4y,Desconocido,No,No
CLI007090,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,41,entrepreneur,single,basic.4y,No,No,No
CLI007091,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,No,52,technician,divorced,university.degree,No,No,No
CLI007092,telephone,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,No,53,admin.,married,basic.9y,No,No,No
CLI007093,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,32,admin.,single,university.degree,No,Sí,No
CLI007094,telephone,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sí,37,admin.,married,university.degree,No,No,No
CLI007095,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,No,32,technician,married,university.degree,No,No,No
CLI007096,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,42,admin.,single,high.school,No,No,No
CLI007097,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No,44,unemployed,married,professional.course,No,No,No
CLI007098,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,56,retired,married,basic.4y,No,Sí,Sí
CLI007099,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,No,39,technician,single,professional.course,Desconocido,No,No
CLI007100,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,No,51,blue-collar,divorced,basic.9y,No,Sí,No
CLI007101,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,35,admin.,married,high.school,No,No,No
CLI007102,cellular,nov,fri,9,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No,43,technician,married,professional.course,No,No,No
CLI007103,cellular,jul,thu,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,Sí,45,admin.,married,university.degree,No,No,No
CLI007104,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,No,41,services,married,high.school,Desconocido,Sí,No
CLI007105,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sí,44,blue-collar,single,high.school,Desconocido,No,No
CLI007106,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,46,blue-collar,married,Desconocido,No,No,Sí
CLI007107,telephone,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,No,26,admin.,single,high.school,No,Sí,No
CLI007108,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,49,technician,married,professional.course,No,No,No
CLI007109,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No,46,management,married,basic.9y,Desconocido,No,No
CLI007110,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,34,blue-collar,married,basic.9y,No,Sí,No
CLI007111,cellular,jul,mon,11,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,Sí,30,blue-collar,single,basic.9y,No,No,Sí
CLI007112,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,No,33,admin.,married,Desconocido,No,Desconocido,Desconocido
CLI007113,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,46,self-employed,married,basic.9y,Desconocido,Sí,Sí
CLI007114,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,35,management,married,university.degree,No,Sí,Sí
CLI007115,telephone,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,34,technician,married,university.degree,No,No,No
CLI007116,cellular,jun,wed,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,No,29,admin.,married,high.school,No,Sí,No
CLI007117,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,No,71,retired,single,university.degree,No,Desconocido,Desconocido
CLI007118,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No,51,self-employed,married,university.degree,Desconocido,No,No
CLI007119,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,No,41,technician,divorced,professional.course,No,Sí,Sí
CLI007120,cellular,jul,fri,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,58,unemployed,divorced,high.school,Desconocido,No,No
CLI007121,cellular,jul,fri,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,52,blue-collar,single,Desconocido,Desconocido,No,Sí
CLI007122,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,24,services,single,basic.9y,No,Sí,Sí
CLI007123,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,41,technician,married,basic.9y,No,,No
CLI007124,cellular,oct,thu,2,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,No,41,admin.,single,high.school,No,No,No
